"dataTT","ï..consentMouse1.x","consentMouse1.y","consentMouse1.leftButton","consentMouse1.midButton","consentMouse1.rightButton","consentMouse1.clicked_name","consent_Mouse.x","consent_Mouse.y","consent_Mouse.leftButton","consent_Mouse.midButton","consent_Mouse.rightButton","consent_Mouse.clicked_name","startMouse.x","startMouse.y","startMouse.leftButton","startMouse.midButton","startMouse.rightButton","startMouse_2.x","startMouse_2.y","startMouse_2.leftButton","startMouse_2.midButton","startMouse_2.rightButton","start_distance","fixedOri","minimalDistance","maxOri","this_ori","accuracy","presented_accuracy","presented_this_ori","submitMouse.x","submitMouse.y","submitMouse.leftButton","submitMouse.midButton","submitMouse.rightButton","submitMouse.time","submitMouse.clicked_name","pauseMouse.x","pauseMouse.y","pauseMouse.leftButton","pauseMouse.midButton","pauseMouse.rightButton","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","startOri","participant","condition","nTrials","date","expName","psychopyVersion","OS","frameRate","pauseMouse.clicked_name","EndButtonMouse.x","EndButtonMouse.y","EndButtonMouse.leftButton","EndButtonMouse.midButton","EndButtonMouse.rightButton","EndButtonMouse.clicked_name"
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.88888889,61,20,75,69.88888889,8.888888889,8.888888889,-20.11111111,0.388311632,-0.301601562,1,0,0,0.1491,"submitButton",0.25702691,-0.397009549,1,0,0,1,14,74,45,1,61,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45,75,20,75,66,9,9,-24,0.201163194,-0.324431424,1,0,0,0.2662,"submitButton",0.286914063,-0.176137153,0,0,0,1,15,75,59,1,75,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.55555556,-62,20,75,-231.5555556,10.44444444,10.44444444,-321.5555556,0.383111979,-0.299570312,1,0,0,1.7005,"submitButton",-0.168415799,-0.396592882,0,0,0,1,16,76,46,1,62,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.44444444,51,20,75,48.55555556,2.444444444,2.444444444,-41.44444444,0.200564236,-0.314652778,1,0,0,0.6833,"submitButton",-0.240863715,-0.396471354,0,0,0,1,17,77,35,1,51,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.88888889,-46,20,75,-28.11111111,17.88888889,17.88888889,-118.1111111,0.258107639,-0.29375434,1,0,0,0.9339,"submitButton",-0.136888021,-0.413927951,0,0,0,1,18,78,30,1,46,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65,-33,20,75,-201,12,12,-291,-0.135828993,-0.385299479,1,0,0,2.2328,"submitButton",-0.135828993,-0.385299479,0,0,0,1,19,79,17,1,33,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,37,20,75,23,14,14,-67,-0.170646701,-0.401167535,1,0,0,0.4666,"submitButton",-0.170646701,-0.40172309,0,0,0,1,20,80,21,1,37,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.77777778,-67,20,75,-243.7777778,3.222222222,3.222222222,-333.7777778,0.421705729,-0.310807292,1,0,0,1.4831,"submitButton",-0.157934028,-0.400564236,0,0,0,1,21,81,51,1,67,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.11111111,-17,20,75,-8.888888889,8.111111111,8.111111111,-98.88888889,-0.248602431,-0.429084201,1,0,0,1.3498,"submitButton",-0.266219618,-0.39327691,0,0,0,1,22,82,1,1,17,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.33333333,-38,20,75,-63.33333333,25.33333333,25.33333333,-153.3333333,0.220325521,-0.305855035,1,0,0,0.2838,"submitButton",-0.214149306,-0.388645833,0,0,0,1,23,83,22,1,38,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.22222222,28,20,75,19.77777778,8.222222222,8.222222222,-70.22222222,0.187647569,-0.321445313,1,0,0,0.3332,"submitButton",-0.13077691,-0.405247396,0,0,0,1,24,84,12,1,28,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.66666667,-71,20,75,-71.33333333,0.333333333,0.333333333,-161.3333333,0.380529514,-0.295299479,1,0,0,0.4157,"submitButton",-0.145642361,-0.407795139,0,0,0,1,25,85,55,1,71,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,49,20,75,30,19,19,-60,-0.149288194,-0.392582465,1,0,0,1.0336,"submitButton",-0.149288194,-0.393138021,0,0,0,1,26,86,33,1,49,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.77777778,41,20,75,21.22222222,19.77777778,19.77777778,-68.77777778,-0.148172743,-0.411137153,1,0,0,0.7498,"submitButton",-0.148172743,-0.411137153,0,0,0,1,27,87,25,1,41,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.77777778,34,20,75,235.7777778,21.77777778,21.77777778,145.7777778,0.155646701,-0.34828559,1,0,0,16.2836,"submitButton",-0.206119792,-0.408420139,0,0,0,1,28,88,18,1,34,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.44444444,29,20,75,15.55555556,13.44444444,13.44444444,-74.44444444,-0.188324653,-0.399822049,1,0,0,1.6003,"submitButton",0.285915799,-0.384539931,1,0,0,1,29,89,13,1,29,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55555556,-54,20,75,-46.44444444,7.555555556,7.555555556,-136.4444444,-0.183411458,-0.373693576,1,0,0,1.3833,"submitButton",-0.183411458,-0.375086806,0,0,0,1,30,90,38,1,54,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.88888889,-35,20,75,-31.11111111,3.888888889,3.888888889,-121.1111111,-0.136323785,-0.414670139,1,0,0,1.3827,"submitButton",0.298307292,-0.316345486,0,0,0,1,31,91,19,1,35,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22222222,43,20,75,221.2222222,1.777777778,1.777777778,131.2222222,-0.12265191,-0.399565972,1,0,0,1.9501,"submitButton",0.213211806,-0.308368056,0,0,0,1,32,92,27,1,43,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.33333333,-19,20,75,-29.33333333,10.33333333,10.33333333,-119.3333333,0.230199653,-0.309023437,1,0,0,0.0338,"submitButton",-0.165603299,-0.396775174,0,0,0,1,33,93,3,1,19,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.22222222,30,20,75,44.22222222,14.22222222,14.22222222,-45.77777778,0.402083333,-0.316653646,1,0,0,0.6669,"submitButton",-0.253246528,-0.411605903,0,0,0,1,34,94,14,1,30,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.88888889,24,20,75,24.88888889,0.888888889,0.888888889,-65.11111111,0.406028646,-0.28953125,1,0,0,0.6827,"submitButton",-0.13202691,-0.394184028,0,0,0,1,35,95,8,1,24,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,23,20,75,201,2,2,111,-0.132795139,-0.392730035,1,0,0,2.417,"submitButton",-0.134461806,-0.392730035,0,0,0,1,36,96,7,1,23,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.22222222,-56,20,75,-67.22222222,11.22222222,11.22222222,-157.2222222,0.178450521,-0.296671007,1,0,0,0.0495,"submitButton",-0.2265625,-0.405082465,0,0,0,1,37,97,40,1,56,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.44444444,74,20,75,245.4444444,8.555555556,8.555555556,155.4444444,-0.184453125,-0.424006076,1,0,0,2.4838,"submitButton",-0.184453125,-0.424561632,0,0,0,1,38,98,58,1,74,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.44444444,-20,20,75,-6.444444444,13.55555556,13.55555556,-96.44444444,0.188706597,-0.331276042,1,0,0,0.7505,"submitButton",-0.221080729,-0.391076389,0,0,0,1,39,99,4,1,20,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.66666667,64,20,75,70.33333333,6.333333333,6.333333333,-19.66666667,-0.179036458,-0.424301215,1,0,0,1.4845,"submitButton",-0.177369792,-0.424301215,0,0,0,1,40,100,48,1,64,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.55555556,59,20,75,63.44444444,4.444444444,4.444444444,-26.55555556,-0.177860243,-0.413389757,1,0,0,1.1009,"submitButton",-0.177860243,-0.413389757,0,0,0,1,41,101,43,1,59,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.55555556,50,20,75,257.5555556,27.55555556,27.55555556,167.5555556,0.200494792,-0.288572049,1,0,0,2.2659,"submitButton",-0.19297309,-0.404895833,0,0,0,1,42,102,34,1,50,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.44444444,-63,20,75,-54.44444444,8.555555556,8.555555556,-144.4444444,0.224657118,-0.333463542,1,0,0,0.1163,"submitButton",-0.123498264,-0.407078993,0,0,0,1,43,103,47,1,63,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.77777778,66,20,75,-126.7777778,12.77777778,12.77777778,-216.7777778,0.407734375,-0.302690972,1,0,0,2.1992,"submitButton",0.232695313,-0.419275174,1,0,0,1,44,104,50,1,66,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.66666667,-39,20,75,-29.66666667,9.333333333,9.333333333,-119.6666667,0.212365451,-0.329201389,1,0,0,1.4332,"submitButton",0.127122396,-0.340247396,0,0,0,1,45,105,23,1,39,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.66666667,32,20,75,22.33333333,9.666666667,9.666666667,-67.66666667,-0.140273437,-0.407738715,1,0,0,0.6329,"submitButton",-0.140273437,-0.407738715,0,0,0,1,46,106,16,1,32,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.77777778,-65,20,75,-62.77777778,2.222222222,2.222222222,-152.7777778,0.198537326,-0.322617188,1,0,0,0.2336,"submitButton",-0.204175347,-0.418315972,0,0,0,1,47,107,49,1,65,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.77777778,60,20,75,50.77777778,9.222222222,9.222222222,-39.22222222,0.381484375,-0.307769097,1,0,0,0.5495,"submitButton",-0.206627604,-0.34906684,0,0,0,1,48,108,44,1,60,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.55555556,-44,20,75,-60.55555556,16.55555556,16.55555556,-150.5555556,-0.114635417,-0.389084201,1,0,0,0.6996,"submitButton",-0.114635417,-0.389639757,0,0,0,1,49,109,28,1,44,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.33333333,40,20,75,36.66666667,3.333333333,3.333333333,-53.33333333,0.161571181,-0.31468316,1,0,0,0.0332,"submitButton",-0.200247396,-0.415711806,0,0,0,1,50,110,24,1,40,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55,48,20,75,32,16,16,-58,-0.130238715,-0.377717014,1,0,0,0.9007,"submitButton",0.189049479,-0.303368056,0,0,0,1,51,111,32,1,48,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.77777778,-26,20,75,-3.222222222,22.77777778,22.77777778,-93.22222222,0.403880208,-0.315985243,1,0,0,0.9002,"submitButton",-0.270095486,-0.411375868,0,0,0,1,52,112,10,1,26,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.11111111,-68,20,75,-218.1111111,29.88888889,29.88888889,-308.1111111,0.359388021,-0.290403646,1,0,0,0.7161,"submitButton",0.294678819,-0.274205729,0,0,0,1,53,113,52,1,68,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.88888889,-69,20,75,-61.11111111,7.888888889,7.888888889,-151.1111111,-0.135277778,-0.412738715,1,0,0,0.8188,"submitButton",0.142643229,-0.264557292,0,0,0,1,54,114,53,1,69,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,-45,20,75,-32,13,13,-122,-0.177443576,-0.410603299,1,0,0,1.0009,"submitButton",0.257243924,-0.346280382,0,0,0,1,55,115,29,1,45,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.88888889,-55,20,75,-51.11111111,3.888888889,3.888888889,-141.1111111,-0.157278646,-0.430811632,1,0,0,0.6338,"submitButton",0.416705729,-0.259618056,0,0,0,1,56,116,39,1,55,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.44444444,-18,20,75,-5.444444444,12.55555556,12.55555556,-95.44444444,0.176666667,-0.294926215,1,0,0,1.1168,"submitButton",0.205364583,-0.270633681,0,0,0,1,57,117,2,1,18,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.66666667,21,20,75,25.33333333,4.333333333,4.333333333,-64.66666667,-0.179027778,-0.415742188,1,0,0,1.183,"submitButton",0.154014757,-0.321614583,0,0,0,1,58,118,5,1,21,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.77777778,25,20,75,31.22222222,6.222222222,6.222222222,-58.77777778,-0.180798611,-0.404253472,1,0,0,1.1836,"submitButton",0.323576389,-0.406618924,1,0,0,1,59,119,9,1,25,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,65,20,75,75,10,10,-15,0.346974826,-0.291796875,1,0,0,0.1661,"submitButton",0.117404514,-0.333342014,0,0,0,2,0,120,49,1,65,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.88888889,-33,20,75,-35.88888889,2.888888889,2.888888889,-125.8888889,-0.193103299,-0.393007812,1,0,0,0.9496,"submitButton",0.298311632,-0.17483941,0,0,0,2,1,121,17,1,33,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.77777778,-58,20,75,-51.22222222,6.777777778,6.777777778,-141.2222222,0.406315104,-0.296115451,1,0,0,0.8662,"submitButton",-0.127617188,-0.398767361,0,0,0,2,2,122,42,1,58,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
"./69199_orientation_adjustment_1_2022-02-10_19h03.48.293.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,48,20,75,43,5,5,-47,-0.111822917,-0.37391059,1,0,0,0.6659,"submitButton",0.213033854,-0.332296007,0,0,0,2,3,123,32,1,48,69199,1,180,"2022-02-10_19h03.48.293","orientation adjustment 1","2021.2.3","MacIntel",60.0024001,"",NA,NA,NA,NA,NA,""
